coricidin hbp nighttime multi-symptom cold,"cough/cold/flu combinations, liquid formulations", 'minor aches and pains'
coricidin hbp nighttime multi-symptom cold,"cough/cold/flu combinations, liquid formulations", 'headache'
coricidin hbp nighttime multi-symptom cold,"cough/cold/flu combinations, liquid formulations", 'cough'
coricidin hbp nighttime multi-symptom cold,"cough/cold/flu combinations, liquid formulations", 'runny nose'
coricidin hbp nighttime multi-symptom cold,"cough/cold/flu combinations, liquid formulations", 'sneezing'
coricidin hbp nighttime multi-symptom cold,"cough/cold/flu combinations, liquid formulations", 'temporarily reduces fever'
coricidin hbp nighttime multi-symptom cold,"cough/cold/flu combinations, liquid formulations",'temporarily relieves cough due to minor throat and bronchial irritation as may occur with a cold'
coricidin hbp nighttime multi-symptom cold,"cough/cold/flu combinations, liquid formulations", 'helps loosen phlegm (mucus) and thin bronchial secretions to make coughs more productive'
coricidin hbp nighttime multi-symptom cold,"cough/cold/flu combinations, liquid formulations",'temporarily relieves cough due to minor throat and bronchial irritation as may occur with a cold'
coricidin hbp nighttime multi-symptom cold,"cough/cold/flu combinations, liquid formulations", 'helps loosen phlegm (mucus) and thin bronchial secretions to make coughs more productive'
coricidin hbp nighttime multi-symptom cold,"cough/cold/flu combinations, liquid formulations",'temporarily relieves cough due to minor throat and bronchial irritation as may occur with a cold'
coricidin hbp nighttime multi-symptom cold,"cough/cold/flu combinations, liquid formulations", 'temporarily relieves runny nose and sneezing due to the common cold'
coricidin hbp nighttime multi-symptom cold,"cough/cold/flu combinations, liquid formulations",'temporarily relieves
coricidin hbp nighttime multi-symptom cold,"cough/cold/flu combinations, liquid formulations",minor aches and pains
coricidin hbp nighttime multi-symptom cold,"cough/cold/flu combinations, liquid formulations",headache
coricidin hbp nighttime multi-symptom cold,"cough/cold/flu combinations, liquid formulations",sneezing
coricidin hbp nighttime multi-symptom cold,"cough/cold/flu combinations, liquid formulations",runny nose'
coricidin hbp nighttime multi-symptom cold,"cough/cold/flu combinations, liquid formulations", 'minor aches and pains'
coricidin hbp nighttime multi-symptom cold,"cough/cold/flu combinations, liquid formulations", 'headache'
coricidin hbp nighttime multi-symptom cold,"cough/cold/flu combinations, liquid formulations", 'sneezing'
coricidin hbp nighttime multi-symptom cold,"cough/cold/flu combinations, liquid formulations", 'runny nose'
coricidin hbp nighttime multi-symptom cold,"cough/cold/flu combinations, liquid formulations", 'temporarily reduces fever'
tylenol cold,"cough/cold/flu combinations, liquid formulations",'temporarily relieves these common cold/flu symptoms:
tylenol cold,"cough/cold/flu combinations, liquid formulations",minor aches and pains
tylenol cold,"cough/cold/flu combinations, liquid formulations",headache
tylenol cold,"cough/cold/flu combinations, liquid formulations",sore throat
tylenol cold,"cough/cold/flu combinations, liquid formulations",nasal congestion
tylenol cold,"cough/cold/flu combinations, liquid formulations",runny nose and sneezing
tylenol cold,"cough/cold/flu combinations, liquid formulations",cough
tylenol cold,"cough/cold/flu combinations, liquid formulations",sinus congestion and pressure'
tylenol cold,"cough/cold/flu combinations, liquid formulations", 'minor aches and pains'
tylenol cold,"cough/cold/flu combinations, liquid formulations", 'headache'
tylenol cold,"cough/cold/flu combinations, liquid formulations", 'sore throat'
tylenol cold,"cough/cold/flu combinations, liquid formulations", 'nasal congestion'
tylenol cold,"cough/cold/flu combinations, liquid formulations", 'runny nose and sneezing'
tylenol cold,"cough/cold/flu combinations, liquid formulations", 'cough'
tylenol cold,"cough/cold/flu combinations, liquid formulations", 'sinus congestion and pressure'
tylenol cold,"cough/cold/flu combinations, liquid formulations", 'helps clear nasal passages'
tylenol cold,"cough/cold/flu combinations, liquid formulations", 'relieves cough to help you sleep'
tylenol cold,"cough/cold/flu combinations, liquid formulations", 'temporarily reduces fever'
tylenol cold,"cough/cold/flu combinations, liquid formulations",'for the temporary relief of the following cold/flu symptoms:
tylenol cold,"cough/cold/flu combinations, liquid formulations",minor aches and pains
tylenol cold,"cough/cold/flu combinations, liquid formulations",headache
tylenol cold,"cough/cold/flu combinations, liquid formulations",sore throat
tylenol cold,"cough/cold/flu combinations, liquid formulations",nasal congestion
tylenol cold,"cough/cold/flu combinations, liquid formulations",cough'
tylenol cold,"cough/cold/flu combinations, liquid formulations", 'minor aches and pains'
tylenol cold,"cough/cold/flu combinations, liquid formulations", 'headache'
tylenol cold,"cough/cold/flu combinations, liquid formulations", 'sore throat'
tylenol cold,"cough/cold/flu combinations, liquid formulations", 'nasal congestion'
tylenol cold,"cough/cold/flu combinations, liquid formulations", 'cough'
tylenol cold,"cough/cold/flu combinations, liquid formulations", 'helps loosen phlegm (mucus) and thin bronchial secretions to make coughs more productive'
tylenol cold,"cough/cold/flu combinations, liquid formulations", 'temporarily reduces fever'
tylenol cold,"cough/cold/flu combinations, liquid formulations",'temporarily relieves minor aches and pains due to:
tylenol cold,"cough/cold/flu combinations, liquid formulations",the common cold
tylenol cold,"cough/cold/flu combinations, liquid formulations",headache
tylenol cold,"cough/cold/flu combinations, liquid formulations",sore throat'
tylenol cold,"cough/cold/flu combinations, liquid formulations", 'the common cold'
tylenol cold,"cough/cold/flu combinations, liquid formulations", 'headache'
tylenol cold,"cough/cold/flu combinations, liquid formulations", 'sore throat'
tylenol cold,"cough/cold/flu combinations, liquid formulations", 'temporarily reduces fever'
tylenol cold,"cough/cold/flu combinations, liquid formulations",'temporarily relieves the following cold/flu symptoms:
tylenol cold,"cough/cold/flu combinations, liquid formulations",minor aches and pains
tylenol cold,"cough/cold/flu combinations, liquid formulations",headache
tylenol cold,"cough/cold/flu combinations, liquid formulations",sore throat
tylenol cold,"cough/cold/flu combinations, liquid formulations",nasal congestion
tylenol cold,"cough/cold/flu combinations, liquid formulations",cough'
tylenol cold,"cough/cold/flu combinations, liquid formulations", 'minor aches and pains'
tylenol cold,"cough/cold/flu combinations, liquid formulations", 'headache'
tylenol cold,"cough/cold/flu combinations, liquid formulations", 'sore throat'
tylenol cold,"cough/cold/flu combinations, liquid formulations", 'nasal congestion'
tylenol cold,"cough/cold/flu combinations, liquid formulations", 'cough'
tylenol cold,"cough/cold/flu combinations, liquid formulations", 'helps loosen phlegm (mucus) and thin bronchial secretions to make coughs more productive'
tylenol cold,"cough/cold/flu combinations, liquid formulations", 'temporarily reduces fever'
claritin,"cough/cold/flu combinations, daytime",'temporarily relieves these symptoms due to hay fever or other upper respiratory allergies:
claritin,"cough/cold/flu combinations, daytime",sneezing
claritin,"cough/cold/flu combinations, daytime",itchy
claritin,"cough/cold/flu combinations, daytime", watery eyes
claritin,"cough/cold/flu combinations, daytime",runny nose
claritin,"cough/cold/flu combinations, daytime",itching of the nose or throat'
claritin,"cough/cold/flu combinations, daytime", 'sneezing'
claritin,"cough/cold/flu combinations, daytime", 'itchy
claritin,"cough/cold/flu combinations, daytime", watery eyes'
claritin,"cough/cold/flu combinations, daytime", 'runny nose'
claritin,"cough/cold/flu combinations, daytime", 'itching of the nose or throat'
claritin,"cough/cold/flu combinations, daytime", 'temporarily relieves nasal congestion due to the common cold
claritin,"cough/cold/flu combinations, daytime", hay fever or other upper respiratory allergies'
claritin,"cough/cold/flu combinations, daytime", 'reduces swelling of nasal passages'
claritin,"cough/cold/flu combinations, daytime", 'temporarily relieves sinus congestion and pressure'
claritin,"cough/cold/flu combinations, daytime", 'temporarily restores freer breathing through the nose'
claritin,"cough/cold/flu combinations, daytime",'ttemporarily relieves these symptoms due to hay fever or other upper respiratory allergies:
claritin,"cough/cold/flu combinations, daytime",sneezing
claritin,"cough/cold/flu combinations, daytime",itchy
claritin,"cough/cold/flu combinations, daytime", watery eyes
claritin,"cough/cold/flu combinations, daytime",runny nose
claritin,"cough/cold/flu combinations, daytime",itching of the nose or throat'
claritin,"cough/cold/flu combinations, daytime", 'sneezing'
claritin,"cough/cold/flu combinations, daytime", 'itchy
claritin,"cough/cold/flu combinations, daytime", watery eyes'
claritin,"cough/cold/flu combinations, daytime", 'runny nose'
claritin,"cough/cold/flu combinations, daytime", 'itching of the nose or throat'
claritin,"cough/cold/flu combinations, daytime", 'temporarily relieves nasal congestion due to the common cold
claritin,"cough/cold/flu combinations, daytime", hay fever or other upper respiratory allergies'
claritin,"cough/cold/flu combinations, daytime", 'reduces swelling of nasal passages'
claritin,"cough/cold/flu combinations, daytime", 'temporarily relieves sinus congestion and pressure'
claritin,"cough/cold/flu combinations, daytime", 'temporarily restores freer breathing through the nose'
advil cold & sinus,"cough/cold/flu combinations, daytime",'headache'
advil cold & sinus,"cough/cold/flu combinations, daytime", 'fever'
advil cold & sinus,"cough/cold/flu combinations, daytime", 'sinus pressure'
advil cold & sinus,"cough/cold/flu combinations, daytime", 'nasal congestion'
advil cold & sinus,"cough/cold/flu combinations, daytime", 'minor body aches and pains'
advil cold & sinus,"cough/cold/flu combinations, daytime",'headache'
advil cold & sinus,"cough/cold/flu combinations, daytime", 'fever'
advil cold & sinus,"cough/cold/flu combinations, daytime", 'sinus pressure'
advil cold & sinus,"cough/cold/flu combinations, daytime", 'nasal congestion'
advil cold & sinus,"cough/cold/flu combinations, daytime", 'minor body aches and pains'
alka-seltzer plus,"cough/cold/flu combinations, daytime",'minor aches and pains'
alka-seltzer plus,"cough/cold/flu combinations, daytime", 'headache'
alka-seltzer plus,"cough/cold/flu combinations, daytime", 'runny nose'
alka-seltzer plus,"cough/cold/flu combinations, daytime", 'nasal and sinus congestion'
alka-seltzer plus,"cough/cold/flu combinations, daytime", 'sneezing'
alka-seltzer plus,"cough/cold/flu combinations, daytime", 'sore throat'
alka-seltzer plus,"cough/cold/flu combinations, daytime", 'temporarily reduces fever'
alka-seltzer plus,"cough/cold/flu combinations, daytime",'temporarily relieves these symptoms due to a cold or flu:
alka-seltzer plus,"cough/cold/flu combinations, daytime",minor aches and pains
alka-seltzer plus,"cough/cold/flu combinations, daytime",headache
alka-seltzer plus,"cough/cold/flu combinations, daytime",nasal and sinus congestion
alka-seltzer plus,"cough/cold/flu combinations, daytime",cough
alka-seltzer plus,"cough/cold/flu combinations, daytime",runny nose
alka-seltzer plus,"cough/cold/flu combinations, daytime",sneezing
alka-seltzer plus,"cough/cold/flu combinations, daytime",sore throat'
alka-seltzer plus,"cough/cold/flu combinations, daytime", 'minor aches and pains'
alka-seltzer plus,"cough/cold/flu combinations, daytime", 'headache'
alka-seltzer plus,"cough/cold/flu combinations, daytime", 'nasal and sinus congestion'
alka-seltzer plus,"cough/cold/flu combinations, daytime", 'cough'
alka-seltzer plus,"cough/cold/flu combinations, daytime", 'runny nose'
alka-seltzer plus,"cough/cold/flu combinations, daytime", 'sneezing'
alka-seltzer plus,"cough/cold/flu combinations, daytime", 'sore throat'
